listing_id,high,medium,low
6876829,0.125,0.375,0.5
6859784,0.08,0.205,0.715
6843599,0.175,0.415,0.41
6892523,0.17,0.345,0.485
6885208,0.195,0.37,0.435
6832977,0.07,0.305,0.625
6838548,0.11,0.24,0.65
6854608,0.04,0.245,0.715
6887043,0.05,0.16,0.79
6914935,0.195,0.39,0.415
6875817,0.135,0.345,0.52
6926614,0.055,0.36,0.585
6819014,0.12,0.385,0.495
6907391,0.01,0.15,0.84
6908147,0.045,0.19,0.765
6846268,0.015,0.08,0.905
7272827,0.295,0.315,0.39
6871523,0.145,0.305,0.55
6822811,0.035,0.255,0.71
6815732,0.07,0.265,0.665
6911783,0.055,0.14,0.805
6935010,0.01,0.07,0.92
6860163,0.0,0.02,0.98
6893065,0.145,0.425,0.43
6907661,0.14,0.39,0.47
6838371,0.05,0.19,0.76
6904424,0.055,0.24,0.705
6933068,0.07,0.28,0.65
6845644,0.11,0.2,0.69
6899411,0.0,0.09,0.91
6845987,0.115,0.24,0.645
6819243,0.21,0.335,0.455
6818890,0.16,0.37,0.47
6837631,0.165,0.51,0.325
6881702,0.18,0.365,0.455
6939397,0.03,0.16,0.81
6866094,0.02,0.24,0.74
6868891,0.1,0.235,0.665
6886125,0.14,0.41,0.45
6869176,0.06,0.165,0.775
6854472,0.05,0.305,0.645
6825202,0.08,0.345,0.575
6816348,0.07,0.26,0.67
6838329,0.1,0.44,0.46
6820738,0.035,0.18,0.785
6812519,0.015,0.08,0.905
6880950,0.005,0.13,0.865
6931546,0.045,0.2,0.755
6899345,0.14,0.41,0.45
6841516,0.215,0.405,0.38
6833018,0.01,0.04,0.95
6822111,0.035,0.27,0.695
6828539,0.055,0.235,0.71
6929501,0.145,0.355,0.5
6940668,0.065,0.275,0.66
6896611,0.095,0.405,0.5
6903658,0.115,0.255,0.63
6828531,0.03,0.15,0.82
6933200,0.095,0.355,0.55
6845814,0.145,0.28,0.575
6882542,0.095,0.385,0.52
6944619,0.055,0.215,0.73
6917509,0.0,0.085,0.915
6841466,0.215,0.36,0.425
6820333,0.18,0.38,0.44
6859549,0.13,0.31,0.56
6872386,0.015,0.1,0.885
6873801,0.04,0.2,0.76
6919721,0.005,0.05,0.945
6859384,0.025,0.16,0.815
6830145,0.095,0.25,0.655
6929621,0.015,0.265,0.72
6941071,0.03,0.145,0.825
6874243,0.245,0.345,0.41
6861515,0.195,0.37,0.435
6919425,0.03,0.125,0.845
6943987,0.01,0.2,0.79
6832045,0.005,0.04,0.955
6850141,0.135,0.425,0.44
6814001,0.15,0.37,0.48
6880710,0.005,0.04,0.955
6866994,0.025,0.215,0.76
6828625,0.15,0.28,0.57
6940818,0.085,0.19,0.725
6852429,0.015,0.095,0.89
6823981,0.04,0.165,0.795
6868878,0.01,0.205,0.785
6817095,0.025,0.265,0.71
6945896,0.265,0.3,0.435
6905401,0.025,0.13,0.845
6863722,0.05,0.28,0.67
6876854,0.0,0.03,0.97
6849697,0.035,0.235,0.73
6852082,0.055,0.26,0.685
6912806,0.02,0.175,0.805
6853949,0.105,0.39,0.505
6871963,0.09,0.305,0.605
6846539,0.025,0.135,0.84
6929012,0.09,0.24,0.67
6830572,0.055,0.28,0.665
6878802,0.04,0.155,0.805
6944708,0.025,0.13,0.845
6927797,0.045,0.355,0.6
6944995,0.08,0.28,0.64
6910865,0.08,0.35,0.57
6816181,0.185,0.48,0.335
6816017,0.08,0.355,0.565
6895447,0.035,0.105,0.86
6859882,0.025,0.095,0.88
6895304,0.16,0.42,0.42
6904855,0.02,0.105,0.875
6853558,0.15,0.41,0.44
6896196,0.035,0.15,0.815
6814610,0.07,0.425,0.505
6888756,0.005,0.135,0.86
6864437,0.05,0.18,0.77
6942852,0.025,0.185,0.79
6938395,0.17,0.37,0.46
6940386,0.025,0.18,0.795
6868060,0.08,0.32,0.6
6844773,0.16,0.455,0.385
6942048,0.015,0.18,0.805
6870402,0.015,0.16,0.825
6921669,0.235,0.455,0.31
6883177,0.03,0.13,0.84
6878038,0.245,0.335,0.42
6883040,0.08,0.46,0.46
6935465,0.11,0.425,0.465
6813488,0.01,0.05,0.94
6841234,0.025,0.16,0.815
6881516,0.025,0.105,0.87
6824712,0.01,0.07,0.92
6923694,0.175,0.37,0.455
6830933,0.055,0.225,0.72
6884267,0.135,0.355,0.51
6936467,0.09,0.325,0.585
6836766,0.035,0.3,0.665
6824922,0.17,0.4,0.43
6935866,0.05,0.135,0.815
6864930,0.2,0.44,0.36
6915802,0.005,0.115,0.88
6825934,0.085,0.35,0.565
6872868,0.205,0.375,0.42
6812677,0.03,0.135,0.835
6826148,0.02,0.15,0.83
6920845,0.195,0.385,0.42
6846997,0.125,0.38,0.495
6829139,0.06,0.34,0.6
6869477,0.155,0.335,0.51
6940968,0.04,0.255,0.705
6926043,0.29,0.385,0.325
6940311,0.09,0.375,0.535
6875795,0.03,0.245,0.725
6934487,0.025,0.23,0.745
6824377,0.06,0.19,0.75
6876396,0.17,0.225,0.605
6813230,0.0,0.025,0.975
6825917,0.025,0.12,0.855
6907220,0.035,0.11,0.855
6818204,0.095,0.36,0.545
6836735,0.095,0.36,0.545
6843248,0.025,0.21,0.765
6947755,0.025,0.235,0.74
6896624,0.06,0.255,0.685
6888830,0.0,0.025,0.975
6871367,0.005,0.09,0.905
6832311,0.155,0.425,0.42
6866866,0.025,0.245,0.73
6935054,0.005,0.04,0.955
6821872,0.045,0.3,0.655
6829465,0.06,0.21,0.73
6879537,0.085,0.34,0.575
6946554,0.06,0.23,0.71
6905115,0.08,0.28,0.64
6890654,0.005,0.02,0.975
6870624,0.06,0.32,0.62
6922216,0.05,0.17,0.78
6832610,0.105,0.26,0.635
6946086,0.015,0.085,0.9
6879984,0.005,0.065,0.93
6836558,0.015,0.105,0.88
6881154,0.005,0.035,0.96
6921040,0.015,0.11,0.875
6907508,0.095,0.39,0.515
6862726,0.035,0.23,0.735
6945770,0.27,0.345,0.385
6813500,0.04,0.18,0.78
6913045,0.065,0.26,0.675
6840852,0.095,0.24,0.665
6920049,0.13,0.415,0.455
6925499,0.075,0.255,0.67
6882162,0.09,0.445,0.465
6902405,0.02,0.12,0.86
6927768,0.105,0.39,0.505
6871867,0.225,0.34,0.435
6820729,0.185,0.345,0.47
6833315,0.035,0.145,0.82
6825586,0.01,0.18,0.81
6873255,0.04,0.34,0.62
6827952,0.055,0.25,0.695
6837408,0.0,0.01,0.99
6831176,0.205,0.37,0.425
6834038,0.1,0.32,0.58
6906127,0.025,0.205,0.77
6909833,0.005,0.11,0.885
6883290,0.01,0.155,0.835
6821530,0.105,0.395,0.5
6889089,0.115,0.47,0.415
6813828,0.13,0.385,0.485
6860757,0.025,0.125,0.85
6893419,0.18,0.44,0.38
6944621,0.03,0.145,0.825
6859936,0.025,0.055,0.92
6860780,0.09,0.44,0.47
6819064,0.045,0.26,0.695
6885574,0.105,0.365,0.53
6891708,0.005,0.04,0.955
6834778,0.12,0.46,0.42
6863159,0.15,0.31,0.54
6835972,0.075,0.33,0.595
6823736,0.0,0.095,0.905
6896690,0.13,0.36,0.51
6830035,0.02,0.14,0.84
6846478,0.05,0.24,0.71
6909863,0.045,0.145,0.81
6838004,0.01,0.15,0.84
6909000,0.085,0.275,0.64
6831653,0.015,0.055,0.93
6917507,0.085,0.135,0.78
6921164,0.06,0.24,0.7
6856339,0.0,0.015,0.985
6934882,0.035,0.155,0.81
6819553,0.105,0.355,0.54
6914891,0.02,0.1,0.88
6896160,0.18,0.325,0.495
6828242,0.025,0.055,0.92
6823123,0.095,0.41,0.495
6844081,0.09,0.41,0.5
6873957,0.04,0.29,0.67
6896028,0.025,0.15,0.825
6942129,0.025,0.15,0.825
6856378,0.095,0.35,0.555
6849273,0.085,0.385,0.53
6900996,0.035,0.215,0.75
6860425,0.11,0.29,0.6
6874063,0.03,0.155,0.815
6924700,0.095,0.32,0.585
6907269,0.01,0.1,0.89
6896262,0.26,0.465,0.275
6814191,0.005,0.065,0.93
6820830,0.02,0.3,0.68
6812239,0.025,0.1,0.875
6851630,0.025,0.265,0.71
6918399,0.125,0.355,0.52
6853742,0.14,0.41,0.45
6905324,0.03,0.24,0.73
6832905,0.0,0.1,0.9
6919796,0.02,0.175,0.805
7389451,0.0,0.025,0.975
6831091,0.005,0.1,0.895
6823466,0.02,0.155,0.825
6884927,0.0,0.025,0.975
6924741,0.005,0.06,0.935
6886044,0.03,0.225,0.745
6884430,0.195,0.415,0.39
6812994,0.015,0.125,0.86
6842055,0.005,0.075,0.92
7607543,0.135,0.305,0.56
6859323,0.23,0.385,0.385
6849275,0.2,0.26,0.54
6943610,0.05,0.28,0.67
6893553,0.045,0.2,0.755
6845433,0.135,0.34,0.525
6874878,0.26,0.295,0.445
6844654,0.195,0.375,0.43
6908395,0.055,0.315,0.63
6830932,0.025,0.185,0.79
6872618,0.03,0.085,0.885
6838440,0.035,0.125,0.84
6944497,0.01,0.07,0.92
6816191,0.07,0.29,0.64
6845957,0.16,0.37,0.47
6931598,0.115,0.41,0.475
6830209,0.045,0.225,0.73
6823929,0.09,0.425,0.485
6841023,0.08,0.235,0.685
6866500,0.2,0.36,0.44
6925436,0.095,0.36,0.545
6861748,0.03,0.185,0.785
6885917,0.325,0.345,0.33
6890234,0.02,0.235,0.745
6850820,0.01,0.155,0.835
6822028,0.095,0.275,0.63
6875251,0.025,0.155,0.82
6947928,0.0,0.09,0.91
6922104,0.04,0.185,0.775
6938884,0.02,0.105,0.875
6871686,0.24,0.32,0.44
6893819,0.025,0.215,0.76
6823793,0.005,0.06,0.935
6901550,0.025,0.155,0.82
6858283,0.03,0.18,0.79
6928898,0.055,0.24,0.705
6851726,0.015,0.095,0.89
6819570,0.04,0.165,0.795
6889910,0.09,0.345,0.565
6917493,0.045,0.22,0.735
6850149,0.19,0.385,0.425
6937747,0.07,0.295,0.635
6874632,0.01,0.11,0.88
6903829,0.11,0.245,0.645
6894450,0.01,0.125,0.865
6897884,0.175,0.31,0.515
6815886,0.02,0.16,0.82
6929105,0.01,0.185,0.805
6873406,0.01,0.145,0.845
6846726,0.02,0.125,0.855
6829594,0.31,0.335,0.355
6845720,0.24,0.37,0.39
6830329,0.03,0.24,0.73
6833475,0.04,0.175,0.785
6842137,0.15,0.365,0.485
6888998,0.02,0.14,0.84
6832025,0.02,0.055,0.925
6823476,0.0,0.03,0.97
6899090,0.045,0.35,0.605
6932542,0.17,0.47,0.36
6913962,0.05,0.205,0.745
6898374,0.0,0.085,0.915
6912762,0.175,0.43,0.395
6829328,0.04,0.185,0.775
6818397,0.02,0.16,0.82
6855385,0.095,0.335,0.57
6903661,0.0,0.085,0.915
6878560,0.065,0.295,0.64
6888102,0.085,0.31,0.605
6818003,0.025,0.1,0.875
6892012,0.325,0.305,0.37
6901828,0.135,0.27,0.595
6937670,0.065,0.35,0.585
6894831,0.195,0.33,0.475
6892624,0.03,0.225,0.745
6911602,0.01,0.075,0.915
6871042,0.005,0.09,0.905
6831782,0.02,0.07,0.91
6826529,0.03,0.13,0.84
6909648,0.025,0.215,0.76
6910122,0.035,0.26,0.705
6918204,0.15,0.27,0.58
6876600,0.055,0.175,0.77
6820291,0.105,0.42,0.475
6911649,0.0,0.1,0.9
6907544,0.03,0.15,0.82
6910419,0.175,0.42,0.405
6846150,0.01,0.065,0.925
6831331,0.1,0.245,0.655
6843860,0.08,0.435,0.485
6859285,0.18,0.37,0.45
6852574,0.155,0.28,0.565
6903252,0.135,0.385,0.48
6884162,0.06,0.185,0.755
6846557,0.035,0.115,0.85
7239525,0.04,0.22,0.74
6923951,0.025,0.105,0.87
6821804,0.015,0.075,0.91
6858459,0.045,0.245,0.71
6906111,0.05,0.235,0.715
6849612,0.015,0.195,0.79
6919544,0.025,0.15,0.825
6860479,0.045,0.165,0.79
6944606,0.02,0.22,0.76
6820947,0.08,0.285,0.635
6823999,0.125,0.37,0.505
6895136,0.185,0.43,0.385
6889336,0.075,0.295,0.63
6911911,0.115,0.355,0.53
6868281,0.065,0.27,0.665
6895421,0.03,0.13,0.84
6879942,0.085,0.39,0.525
6820528,0.175,0.305,0.52
6852174,0.04,0.14,0.82
6925872,0.07,0.335,0.595
6898571,0.055,0.32,0.625
6879564,0.03,0.27,0.7
6939568,0.055,0.18,0.765
6906644,0.055,0.235,0.71
6947173,0.04,0.155,0.805
6859994,0.15,0.395,0.455
6891937,0.005,0.035,0.96
6905072,0.145,0.36,0.495
6814429,0.03,0.26,0.71
6936276,0.095,0.455,0.45
6820714,0.07,0.375,0.555
6876766,0.17,0.305,0.525
6944529,0.27,0.355,0.375
6903907,0.005,0.025,0.97
6945194,0.075,0.235,0.69
6862842,0.005,0.08,0.915
6860238,0.005,0.035,0.96
6858037,0.15,0.345,0.505
6909750,0.285,0.34,0.375
6846218,0.115,0.335,0.55
6878322,0.03,0.2,0.77
6874699,0.01,0.09,0.9
6918034,0.015,0.155,0.83
6833544,0.025,0.105,0.87
6926068,0.01,0.19,0.8
6948023,0.15,0.365,0.485
6841690,0.075,0.275,0.65
6833378,0.125,0.335,0.54
6908100,0.185,0.34,0.475
6831278,0.18,0.425,0.395
6823345,0.105,0.425,0.47
6853088,0.295,0.275,0.43
6896054,0.075,0.39,0.535
6909223,0.025,0.185,0.79
6936636,0.02,0.145,0.835
6886555,0.065,0.23,0.705
6892793,0.065,0.24,0.695
6898353,0.24,0.295,0.465
6838186,0.09,0.39,0.52
6840856,0.005,0.11,0.885
6905294,0.04,0.18,0.78
6879058,0.105,0.32,0.575
6894476,0.02,0.145,0.835
6834684,0.075,0.24,0.685
6856464,0.035,0.24,0.725
6943672,0.03,0.16,0.81
6898417,0.025,0.17,0.805
6942908,0.03,0.14,0.83
6836803,0.005,0.03,0.965
6882268,0.14,0.395,0.465
6924320,0.055,0.175,0.77
6824086,0.04,0.175,0.785
6874545,0.12,0.37,0.51
6858316,0.05,0.125,0.825
6860483,0.13,0.335,0.535
6898337,0.205,0.31,0.485
6861001,0.01,0.25,0.74
6925081,0.155,0.375,0.47
6834751,0.03,0.11,0.86
6865159,0.01,0.19,0.8
6941303,0.1,0.44,0.46
6941167,0.17,0.3,0.53
6830695,0.065,0.175,0.76
6879662,0.115,0.42,0.465
6849629,0.175,0.36,0.465
6834825,0.02,0.17,0.81
6886808,0.1,0.23,0.67
6933041,0.03,0.27,0.7
6912825,0.265,0.435,0.3
6856094,0.15,0.435,0.415
6848086,0.05,0.12,0.83
6847891,0.01,0.11,0.88
6858647,0.105,0.335,0.56
6840732,0.005,0.04,0.955
6857844,0.015,0.095,0.89
6892424,0.045,0.23,0.725
6850193,0.065,0.25,0.685
6899442,0.08,0.39,0.53
6852380,0.02,0.095,0.885
6898706,0.07,0.23,0.7
6923618,0.275,0.335,0.39
6932173,0.055,0.28,0.665
6867801,0.015,0.21,0.775
6823528,0.01,0.12,0.87
6907638,0.065,0.24,0.695
6940870,0.035,0.285,0.68
6879811,0.055,0.255,0.69
6888500,0.03,0.12,0.85
6866622,0.02,0.135,0.845
6918227,0.205,0.39,0.405
6836381,0.0,0.02,0.98
6901449,0.13,0.36,0.51
6830436,0.065,0.22,0.715
6914665,0.02,0.155,0.825
6886015,0.02,0.12,0.86
6862999,0.035,0.18,0.785
6839654,0.205,0.33,0.465
6912047,0.045,0.15,0.805
6862581,0.09,0.24,0.67
6867188,0.09,0.245,0.665
6889718,0.04,0.145,0.815
6895496,0.015,0.18,0.805
6815752,0.175,0.405,0.42
6873607,0.09,0.39,0.52
6868789,0.035,0.175,0.79
6941770,0.02,0.105,0.875
6864606,0.15,0.26,0.59
6839625,0.05,0.12,0.83
6911929,0.005,0.14,0.855
6895669,0.035,0.18,0.785
6923917,0.0,0.05,0.95
6943471,0.005,0.13,0.865
6838209,0.125,0.42,0.455
6858163,0.115,0.38,0.505
6899871,0.09,0.25,0.66
6904837,0.025,0.13,0.845
6813171,0.05,0.24,0.71
6842321,0.08,0.475,0.445
6944982,0.015,0.165,0.82
6860166,0.005,0.095,0.9
6938941,0.03,0.21,0.76
6907819,0.2,0.44,0.36
6817762,0.005,0.045,0.95
6812380,0.025,0.14,0.835
6856259,0.3,0.34,0.36
6875478,0.01,0.11,0.88
6821338,0.07,0.16,0.77
6905192,0.0,0.09,0.91
6870518,0.08,0.255,0.665
6842687,0.005,0.03,0.965
6921835,0.065,0.27,0.665
6880173,0.055,0.31,0.635
6904065,0.005,0.06,0.935
6898740,0.11,0.46,0.43
6838674,0.135,0.305,0.56
6903707,0.0,0.01,0.99
6896062,0.195,0.375,0.43
6928406,0.02,0.14,0.84
6823854,0.15,0.31,0.54
6943483,0.02,0.195,0.785
6907783,0.015,0.155,0.83
6830495,0.1,0.41,0.49
6910064,0.105,0.39,0.505
6897571,0.02,0.175,0.805
6845380,0.06,0.28,0.66
6883954,0.015,0.11,0.875
6913165,0.1,0.355,0.545
6895953,0.025,0.09,0.885
6871984,0.05,0.25,0.7
6921366,0.105,0.32,0.575
6826241,0.065,0.245,0.69
6832653,0.22,0.4,0.38
6926781,0.035,0.135,0.83
6858565,0.04,0.205,0.755
6941272,0.145,0.225,0.63
6843666,0.22,0.465,0.315
6855120,0.085,0.295,0.62
6839830,0.02,0.225,0.755
6843853,0.03,0.15,0.82
6840192,0.08,0.4,0.52
6865609,0.01,0.085,0.905
6831650,0.045,0.17,0.785
6900994,0.005,0.015,0.98
6930971,0.03,0.125,0.845
6939836,0.005,0.03,0.965
6910178,0.075,0.38,0.545
6947286,0.09,0.405,0.505
6848629,0.13,0.355,0.515
6820917,0.03,0.13,0.84
6842039,0.03,0.135,0.835
6855806,0.245,0.365,0.39
6934078,0.1,0.355,0.545
6875539,0.03,0.12,0.85
6930556,0.12,0.365,0.515
6946027,0.005,0.04,0.955
6922028,0.075,0.225,0.7
6914895,0.055,0.2,0.745
6887606,0.175,0.46,0.365
6829061,0.04,0.38,0.58
6834725,0.145,0.32,0.535
6935574,0.045,0.145,0.81
6844062,0.12,0.22,0.66
6830671,0.1,0.395,0.505
6830164,0.02,0.22,0.76
6917827,0.03,0.28,0.69
6814806,0.01,0.15,0.84
6909479,0.05,0.275,0.675
6908793,0.015,0.09,0.895
6866589,0.04,0.23,0.73
6887114,0.175,0.35,0.475
6869585,0.0,0.02,0.98
6815800,0.015,0.1,0.885
6825931,0.03,0.13,0.84
6917870,0.085,0.375,0.54
6944551,0.01,0.075,0.915
6935511,0.025,0.135,0.84
6898661,0.01,0.075,0.915
6840394,0.095,0.205,0.7
6921871,0.085,0.27,0.645
6845947,0.15,0.44,0.41
6873248,0.16,0.315,0.525
6819771,0.17,0.375,0.455
6938943,0.13,0.345,0.525
6850598,0.14,0.32,0.54
6815935,0.04,0.265,0.695
6825758,0.02,0.14,0.84
6845836,0.005,0.095,0.9
6869549,0.015,0.14,0.845
6875074,0.055,0.265,0.68
6923745,0.005,0.1,0.895
6859502,0.01,0.07,0.92
6940491,0.02,0.09,0.89
6933994,0.02,0.255,0.725
6947254,0.14,0.345,0.515
6863704,0.03,0.145,0.825
6849121,0.125,0.34,0.535
6873286,0.125,0.335,0.54
6915049,0.015,0.13,0.855
6888116,0.155,0.35,0.495
6864791,0.08,0.25,0.67
6917264,0.135,0.355,0.51
6859213,0.15,0.37,0.48
6886272,0.05,0.19,0.76
6858347,0.06,0.32,0.62
6824387,0.0,0.01,0.99
6925708,0.0,0.015,0.985
6925428,0.01,0.11,0.88
6924962,0.05,0.23,0.72
6928129,0.065,0.215,0.72
6868265,0.035,0.255,0.71
6887704,0.08,0.265,0.655
6876160,0.02,0.095,0.885
6923477,0.155,0.3,0.545
6895933,0.03,0.23,0.74
6926178,0.07,0.22,0.71
6946622,0.02,0.145,0.835
6874885,0.025,0.08,0.895
6832021,0.01,0.105,0.885
6870236,0.125,0.34,0.535
6942904,0.065,0.31,0.625
6837714,0.085,0.36,0.555
6823210,0.01,0.17,0.82
6945263,0.105,0.32,0.575
6915527,0.195,0.405,0.4
6939815,0.07,0.215,0.715
6828236,0.025,0.12,0.855
6859692,0.12,0.42,0.46
6892730,0.115,0.505,0.38
6813810,0.13,0.265,0.605
6940405,0.02,0.08,0.9
6918035,0.085,0.39,0.525
6875844,0.16,0.345,0.495
6822177,0.04,0.215,0.745
6934751,0.045,0.195,0.76
6937936,0.17,0.35,0.48
6864430,0.04,0.14,0.82
6885401,0.015,0.1,0.885
6934565,0.21,0.375,0.415
6822365,0.055,0.215,0.73
6938994,0.09,0.435,0.475
6858378,0.07,0.165,0.765
6850483,0.035,0.135,0.83
6840154,0.09,0.455,0.455
6876683,0.11,0.305,0.585
6930796,0.085,0.4,0.515
6932971,0.025,0.175,0.8
6862211,0.045,0.205,0.75
6845160,0.215,0.36,0.425
6881841,0.075,0.27,0.655
6876758,0.04,0.32,0.64
6869910,0.03,0.135,0.835
6948323,0.08,0.275,0.645
6859903,0.17,0.29,0.54
6862286,0.07,0.375,0.555
6874526,0.03,0.175,0.795
6887717,0.01,0.085,0.905
6825471,0.19,0.335,0.475
6922916,0.015,0.13,0.855
6862556,0.12,0.435,0.445
6869218,0.005,0.055,0.94
6842439,0.035,0.115,0.85
6825156,0.08,0.335,0.585
6880415,0.1,0.24,0.66
6906251,0.015,0.13,0.855
6903143,0.02,0.14,0.84
6903024,0.04,0.29,0.67
6826331,0.03,0.13,0.84
6819280,0.085,0.31,0.605
6881568,0.05,0.185,0.765
6865936,0.02,0.185,0.795
6819801,0.075,0.285,0.64
6891573,0.025,0.175,0.8
6868921,0.02,0.155,0.825
6947741,0.045,0.305,0.65
6907004,0.03,0.14,0.83
6865348,0.035,0.28,0.685
6864629,0.005,0.07,0.925
6922323,0.065,0.265,0.67
6852333,0.095,0.405,0.5
6875032,0.12,0.26,0.62
6912711,0.07,0.265,0.665
6834713,0.015,0.195,0.79
6858761,0.11,0.425,0.465
6816302,0.02,0.13,0.85
6822368,0.28,0.32,0.4
6828510,0.0,0.085,0.915
6943181,0.045,0.215,0.74
6873741,0.16,0.315,0.525
6922098,0.065,0.225,0.71
6882529,0.01,0.06,0.93
6905902,0.165,0.365,0.47
6852928,0.0,0.03,0.97
6835555,0.055,0.32,0.625
6879598,0.285,0.31,0.405
6844087,0.005,0.035,0.96
6874131,0.045,0.16,0.795
6827654,0.12,0.26,0.62
6904705,0.035,0.165,0.8
6842196,0.065,0.345,0.59
6833254,0.06,0.325,0.615
6922122,0.07,0.38,0.55
6836213,0.28,0.34,0.38
6817126,0.03,0.135,0.835
6827208,0.125,0.28,0.595
6857987,0.16,0.325,0.515
6826194,0.16,0.51,0.33
6941623,0.01,0.15,0.84
6935658,0.125,0.385,0.49
6931940,0.105,0.425,0.47
6918161,0.03,0.19,0.78
6820762,0.085,0.305,0.61
6844757,0.14,0.465,0.395
6839864,0.04,0.23,0.73
6845226,0.145,0.39,0.465
6815792,0.115,0.37,0.515
6861125,0.11,0.37,0.52
6866455,0.035,0.275,0.69
6930707,0.03,0.14,0.83
6817034,0.085,0.295,0.62
6911921,0.15,0.405,0.445
6842124,0.08,0.25,0.67
6867577,0.12,0.275,0.605
6847298,0.005,0.065,0.93
6889221,0.035,0.175,0.79
6830061,0.0,0.02,0.98
6833363,0.07,0.29,0.64
6948192,0.18,0.325,0.495
6932380,0.045,0.175,0.78
6931679,0.035,0.29,0.675
6939640,0.205,0.355,0.44
6911139,0.205,0.435,0.36
6821550,0.18,0.255,0.565
6944570,0.015,0.115,0.87
6856759,0.005,0.09,0.905
6866642,0.275,0.37,0.355
6836174,0.21,0.32,0.47
6814404,0.0,0.09,0.91
6870046,0.025,0.11,0.865
6941490,0.09,0.285,0.625
6854615,0.06,0.19,0.75
6850755,0.015,0.045,0.94
6870792,0.215,0.335,0.45
6890154,0.055,0.295,0.65
6875338,0.155,0.275,0.57
6818213,0.035,0.14,0.825
6920930,0.165,0.295,0.54
6836976,0.005,0.06,0.935
6839762,0.03,0.125,0.845
6846878,0.16,0.42,0.42
6877753,0.18,0.375,0.445
6864831,0.125,0.395,0.48
6917625,0.075,0.24,0.685
6882657,0.185,0.395,0.42
6926186,0.04,0.2,0.76
6901238,0.13,0.38,0.49
6923595,0.145,0.38,0.475
6830597,0.01,0.04,0.95
6816098,0.045,0.225,0.73
6936477,0.13,0.335,0.535
6918255,0.05,0.33,0.62
6859883,0.095,0.47,0.435
6931124,0.08,0.44,0.48
6906727,0.01,0.27,0.72
6902688,0.055,0.22,0.725
6881851,0.08,0.28,0.64
6899388,0.05,0.135,0.815
6896472,0.055,0.34,0.605
6860495,0.05,0.22,0.73
6946843,0.05,0.2,0.75
6836374,0.13,0.385,0.485
6919946,0.085,0.315,0.6
6900329,0.015,0.14,0.845
6926434,0.02,0.2,0.78
6815516,0.09,0.43,0.48
6945388,0.1,0.23,0.67
6868984,0.02,0.13,0.85
6882209,0.02,0.205,0.775
6880516,0.205,0.335,0.46
6933326,0.13,0.34,0.53
6865411,0.185,0.39,0.425
6849865,0.185,0.41,0.405
6932152,0.09,0.455,0.455
6922801,0.145,0.445,0.41
6868418,0.075,0.28,0.645
6885352,0.0,0.075,0.925
6917908,0.165,0.415,0.42
6824104,0.045,0.265,0.69
6875575,0.0,0.025,0.975
6844583,0.095,0.4,0.505
6937677,0.07,0.225,0.705
6934321,0.02,0.175,0.805
6856367,0.225,0.35,0.425
6941605,0.045,0.17,0.785
6876882,0.245,0.34,0.415
6882830,0.03,0.135,0.835
6845976,0.01,0.135,0.855
6926483,0.085,0.32,0.595
6917153,0.025,0.265,0.71
6831202,0.055,0.235,0.71
6905021,0.005,0.025,0.97
6876567,0.005,0.055,0.94
6920730,0.03,0.14,0.83
6826808,0.075,0.285,0.64
6814039,0.02,0.185,0.795
6936954,0.005,0.06,0.935
6837054,0.04,0.265,0.695
6940606,0.12,0.315,0.565
6816205,0.075,0.225,0.7
6943135,0.125,0.405,0.47
6841089,0.2,0.26,0.54
6883272,0.005,0.065,0.93
6868004,0.11,0.38,0.51
6948144,0.03,0.155,0.815
6816300,0.075,0.37,0.555
6896966,0.09,0.245,0.665
6898920,0.045,0.175,0.78
6895530,0.02,0.17,0.81
6945549,0.07,0.25,0.68
6898306,0.115,0.32,0.565
6877394,0.235,0.385,0.38
6898859,0.18,0.35,0.47
6906651,0.035,0.2,0.765
6894515,0.0,0.04,0.96
6900332,0.04,0.18,0.78
6919710,0.205,0.37,0.425
6813948,0.08,0.285,0.635
6884756,0.02,0.115,0.865
6869149,0.095,0.335,0.57
6875935,0.11,0.24,0.65
6879307,0.14,0.34,0.52
6884456,0.07,0.375,0.555
6844208,0.15,0.395,0.455
6837586,0.075,0.225,0.7
6887014,0.145,0.395,0.46
6843610,0.055,0.235,0.71
6898133,0.105,0.195,0.7
6886982,0.1,0.475,0.425
6937245,0.085,0.415,0.5
6847043,0.01,0.105,0.885
6827662,0.23,0.415,0.355
6834317,0.32,0.315,0.365
6916645,0.105,0.29,0.605
6940364,0.03,0.19,0.78
6905506,0.17,0.315,0.515
6906892,0.095,0.27,0.635
6835808,0.245,0.425,0.33
6926580,0.02,0.105,0.875
6915709,0.075,0.375,0.55
6910371,0.03,0.15,0.82
6864438,0.035,0.17,0.795
6871540,0.035,0.21,0.755
6867977,0.06,0.23,0.71
6911107,0.17,0.47,0.36
6911293,0.195,0.26,0.545
6939666,0.055,0.22,0.725
6853821,0.015,0.055,0.93
6911213,0.005,0.11,0.885
6874097,0.175,0.395,0.43
6856492,0.11,0.28,0.61
6879264,0.015,0.105,0.88
6855848,0.13,0.3,0.57
6817349,0.225,0.4,0.375
6918025,0.065,0.215,0.72
6829254,0.02,0.21,0.77
6891077,0.16,0.375,0.465
6837381,0.145,0.38,0.475
6822779,0.07,0.28,0.65
6892685,0.085,0.38,0.535
6945668,0.02,0.2,0.78
6912569,0.345,0.285,0.37
6902421,0.0,0.005,0.995
6852490,0.16,0.395,0.445
